nces_id	state	school_name	website	normalized_url	probe_method	status_code	redirect_target	error_type	error_message	response_headers_json	checked_at
120027008796	FL	CAMP E-NINI HASSEE	www.eckerdhelpsgirls.org	https://www.eckerdhelpsgirls.org	GET_RANGE	301	http://eckerdhelpsgirls.com			{"content-length": "62", "content-type": "text/html; charset=utf-8", "location": "http://eckerdhelpsgirls.com", "server": "ip-10-124-4-22.us-west-2.compute.internal"}	2026-03-19T20:01:44.505534+00:00
120030000323	FL	ORANGE PARK HIGH SCHOOL	oph.oneclay.net	https://oph.oneclay.net	HEAD	302	https://oneclay.net/o/oph/			{"content-length": "149", "content-type": "text/html; charset=UTF-8", "location": "https://oneclay.net/o/oph/", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:01:44.034237+00:00
120030000328	FL	KEYSTONE HEIGHTS JUNIOR/SENIOR HIGH	khh.oneclay.net	https://khh.oneclay.net	HEAD	302	https://oneclay.net/o/khh/			{"content-length": "149", "content-type": "text/html; charset=UTF-8", "location": "https://oneclay.net/o/khh/", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:01:44.059223+00:00
120030000330	FL	CLAY HIGH SCHOOL	chs.oneclay.net	https://chs.oneclay.net	HEAD	302	https://oneclay.net/o/chs/			{"content-length": "149", "content-type": "text/html; charset=UTF-8", "location": "https://oneclay.net/o/chs/", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:01:44.045109+00:00
120030002053	FL	MIDDLEBURG HIGH SCHOOL	mhs.oneclay.net	https://mhs.oneclay.net	HEAD	302	https://oneclay.net/o/mhs/			{"content-length": "149", "content-type": "text/html; charset=UTF-8", "location": "https://oneclay.net/o/mhs/", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:01:44.175142+00:00
120030002494	FL	RIDGEVIEW HIGH SCHOOL	rhs.oneclay.net	https://rhs.oneclay.net	HEAD	302	https://oneclay.net/o/rhs/			{"content-length": "149", "content-type": "text/html; charset=UTF-8", "location": "https://oneclay.net/o/rhs/", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:01:44.199475+00:00
120030002728	FL	R. C. BANNERMAN LEARNING CENTER	blc.oneclay.net	https://blc.oneclay.net	HEAD	302	https://oneclay.net/o/blc/			{"content-length": "149", "content-type": "text/html; charset=UTF-8", "location": "https://oneclay.net/o/blc/", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:01:44.063568+00:00
120030004062	FL	FLEMING ISLAND HIGH SCHOOL	fih.oneclay.net	https://fih.oneclay.net	HEAD	302	https://oneclay.net/o/fih/			{"content-length": "149", "content-type": "text/html; charset=UTF-8", "location": "https://oneclay.net/o/fih/", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:01:46.658875+00:00
120030007558	FL	OAKLEAF HIGH SCHOOL	ohs.oneclay.net	https://ohs.oneclay.net	HEAD	302	https://oneclay.net/o/ohs/			{"content-length": "149", "content-type": "text/html; charset=UTF-8", "location": "https://oneclay.net/o/ohs/", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:01:46.865989+00:00
120030007670	FL	CLAY VIRTUAL INSTRUCTION PROGRAM	cva.oneclay.net	https://cva.oneclay.net	HEAD	302	https://oneclay.net/o/cva/			{"content-length": "149", "content-type": "text/html; charset=UTF-8", "location": "https://oneclay.net/o/cva/", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:01:46.684648+00:00
120030007840	FL	CLAY VIRTUAL FRANCHISE	cva.oneclay.net	https://cva.oneclay.net	HEAD	302	https://oneclay.net/o/cva/			{"content-length": "149", "content-type": "text/html; charset=UTF-8", "location": "https://oneclay.net/o/cva/", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:01:46.676710+00:00
120030007967	FL	CLAY VIRTUAL ACADEMY	cva.oneclay.net	https://cva.oneclay.net	HEAD	302	https://oneclay.net/o/cva/			{"content-length": "149", "content-type": "text/html; charset=UTF-8", "location": "https://oneclay.net/o/cva/", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:01:46.688672+00:00
120030008632	FL	ST JOHNS CLASSICAL ACADEMY	www.stjca.org	https://www.stjca.org	HEAD	301	https://stjca.org/			{"cf-ray": "9def1228dd8d27ec-LAX", "content-type": "text/html", "location": "https://stjca.org/", "server": "cloudflare"}	2026-03-19T20:01:46.585376+00:00
120030010626	FL	HOSPITAL HOMEBOUND HOMEBASED PROGRAMS	oneclay.net	https://oneclay.net	HEAD	301	https://www.oneclay.net/			{"content-length": "162", "content-type": "text/html", "location": "https://www.oneclay.net/", "server": "nginx"}	2026-03-19T20:01:46.465480+00:00
120030010627	FL	ST. JOHNS CLASSICAL ACADEMY ORANGE PARK	www.stjca.org	https://www.stjca.org	HEAD	301	https://stjca.org/			{"cf-ray": "9def122838990fcc-LAX", "content-type": "text/html", "location": "https://stjca.org/", "server": "cloudflare"}	2026-03-19T20:01:46.495032+00:00
120033000336	FL	EVERGLADES CITY SCHOOL	www.collierschools.com/evg	https://www.collierschools.com/evg	HEAD	301	https://evg.collierschools.com			{"cf-ray": "9def123689f71d3e-LAX", "content-type": "text/html; charset=utf-8", "location": "https://evg.collierschools.com", "server": "cloudflare"}	2026-03-19T20:01:48.774862+00:00
120033000354	FL	LELY HIGH SCHOOL	www.collierschools.com/lhs	https://www.collierschools.com/lhs	HEAD	301	https://lhs.collierschools.com			{"cf-ray": "9def12367c9fd7ab-LAX", "content-type": "text/html; charset=utf-8", "location": "https://lhs.collierschools.com", "server": "cloudflare"}	2026-03-19T20:01:48.673768+00:00
120033000355	FL	IMMOKALEE HIGH SCHOOL	www.collierschools.com/IHS	https://www.collierschools.com/IHS	HEAD	301	https://ihs.collierschools.com			{"cf-ray": "9def1235ff30cc65-LAX", "content-type": "text/html; charset=utf-8", "location": "https://ihs.collierschools.com", "server": "cloudflare"}	2026-03-19T20:01:48.594319+00:00
120033000357	FL	BARRON COLLIER HIGH SCHOOL	www.collierschools.com/bch	https://www.collierschools.com/bch	HEAD	301	https://bch.collierschools.com			{"cf-ray": "9def12367e655126-LAX", "content-type": "text/html; charset=utf-8", "location": "https://bch.collierschools.com", "server": "cloudflare"}	2026-03-19T20:01:48.667749+00:00
120033003336	FL	GULF COAST HIGH SCHOOL	www.collierschools.com/gch	https://www.collierschools.com/gch	HEAD	301	https://gch.collierschools.com			{"cf-ray": "9def12367faa4383-LAX", "content-type": "text/html; charset=utf-8", "location": "https://gch.collierschools.com", "server": "cloudflare"}	2026-03-19T20:01:48.783065+00:00
120033003958	FL	BEACON HIGH SCHOOL	www.collierschools.com/alt	https://www.collierschools.com/alt	HEAD	301	https://alt.collierschools.com			{"cf-ray": "9def1235fc3b2ea2-LAX", "content-type": "text/html; charset=utf-8", "location": "https://alt.collierschools.com", "server": "cloudflare"}	2026-03-19T20:01:48.688660+00:00
120033003959	FL	GOLDEN GATE HIGH SCHOOL	www.collierschools.com/GGH	https://www.collierschools.com/GGH	HEAD	301	https://ggh.collierschools.com			{"cf-ray": "9def12367fa62f59-LAX", "content-type": "text/html; charset=utf-8", "location": "https://ggh.collierschools.com", "server": "cloudflare"}	2026-03-19T20:01:48.681557+00:00
120033003960	FL	PALMETTO RIDGE HIGH SCHOOL	www.collierschools.com/PRH	https://www.collierschools.com/PRH	HEAD	301	https://prh.collierschools.com			{"cf-ray": "9def12368e468403-LAX", "content-type": "text/html; charset=utf-8", "location": "https://prh.collierschools.com", "server": "cloudflare"}	2026-03-19T20:01:48.820373+00:00
120033004488	FL	LORENZO WALKER TECHNICAL HIGH SCHOOL	www.collierschools.com/lwtc	https://www.collierschools.com/lwtc	HEAD	301	https://www.lwtc.edu			{"cf-ray": "9def1235eff16d41-LAX", "content-type": "text/html; charset=utf-8", "location": "https://www.lwtc.edu", "server": "cloudflare"}	2026-03-19T20:01:48.691854+00:00
120033007304	FL	IMMOKALEE TECHNICAL COLLEGE	www.collierschools.com/itc	https://www.collierschools.com/itc	HEAD	301	https://itc.collierschools.com			{"cf-ray": "9def12367ea8a143-LAX", "content-type": "text/html; charset=utf-8", "location": "https://itc.collierschools.com", "server": "cloudflare"}	2026-03-19T20:01:48.852543+00:00
120033008975	FL	AUBREY ROGERS HIGH SCHOOL	www.collierschools.com/ARH	https://www.collierschools.com/ARH	HEAD	301	https://arh.collierschools.com			{"cf-ray": "9def12423ce5b941-LAX", "content-type": "text/html; charset=utf-8", "location": "https://arh.collierschools.com", "server": "cloudflare"}	2026-03-19T20:01:50.563640+00:00
120033008976	FL	OPTIMA CLASSICAL ACADEMY	www.optimaacademy.online/	https://www.optimaacademy.online/	HEAD	301	https://optimaacademy.online/			{"content-length": "162", "content-type": "text/html", "location": "https://optimaacademy.online/", "server": "nginx"}	2026-03-19T20:01:50.476041+00:00
120039000379	FL	BLUE LAKES ELEMENTARY SCHOOL	bluelakesk8.org/	https://bluelakesk8.org/	HEAD	301	https://bluelakeselementary.net/			{"content-length": "280", "content-type": "text/html; charset=iso-8859-1", "location": "https://bluelakeselementary.net/", "server": "nginx"}	2026-03-19T20:02:04.205644+00:00
120039000590	FL	CORAL GABLES SENIOR HIGH SCHOOL	cghs.dadeschools.net	https://cghs.dadeschools.net	HEAD	302	https://externalweb.dadeschools.net/?web=cghs			{"content-length": "168", "content-type": "text/html; charset=UTF-8", "location": "https://externalweb.dadeschools.net/?web=cghs", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:02:04.667990+00:00
120039000591	FL	HIALEAH SENIOR HIGH SCHOOL	hhs.dadeschools.net/	https://hhs.dadeschools.net/	HEAD	302	https://externalweb.dadeschools.net/?web=hhs			{"content-length": "167", "content-type": "text/html; charset=UTF-8", "location": "https://externalweb.dadeschools.net/?web=hhs", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:02:04.667861+00:00
120039000593	FL	HOMESTEAD SENIOR HIGH SCHOOL	homesteadhigh.dadeschools.net/	https://homesteadhigh.dadeschools.net/	HEAD	302	https://externalweb.dadeschools.net/?web=hshs			{"content-length": "168", "content-type": "text/html; charset=UTF-8", "location": "https://externalweb.dadeschools.net/?web=hshs", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:02:04.761538+00:00
120039000596	FL	MIAMI CENTRAL SENIOR HIGH SCHOOL	miamicentral.dadeschools.net	https://miamicentral.dadeschools.net	HEAD	302	https://api.dadeschools.net/schoolwebsite/#!/?schoolId=7251			{"content-length": "182", "content-type": "text/html; charset=UTF-8", "location": "https://api.dadeschools.net/schoolwebsite/#!/?schoolId=7251", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:02:21.284245+00:00
120039000604	FL	MIAMI NORTHWESTERN SENIOR HIGH	northwestern.dadeschools.net/	https://northwestern.dadeschools.net/	HEAD	302	https://externalweb.dadeschools.net/?web=northwestern			{"content-length": "176", "content-type": "text/html; charset=UTF-8", "location": "https://externalweb.dadeschools.net/?web=northwestern", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:02:22.442105+00:00
120039000605	FL	MIAMI PALMETTO SENIOR HIGH SCHOOL	mpsh.dadeschools.net/	https://mpsh.dadeschools.net/	HEAD	302	https://externalweb.dadeschools.net/?web=mpsh			{"content-length": "168", "content-type": "text/html; charset=UTF-8", "location": "https://externalweb.dadeschools.net/?web=mpsh", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:02:27.767802+00:00
120039000607	FL	MIAMI SPRINGS SENIOR HIGH SCHOOL	miamisprings.dadeschools.net/	https://miamisprings.dadeschools.net/	HEAD	302	https://externalweb.dadeschools.net/?web=miamisprings			{"content-length": "176", "content-type": "text/html; charset=UTF-8", "location": "https://externalweb.dadeschools.net/?web=miamisprings", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:02:38.204384+00:00
120039000611	FL	MIAMI MACARTHUR EDUCATIONAL CENTER	macarthursouth.dadeschools.net/	https://macarthursouth.dadeschools.net/	HEAD	302	https://externalweb.dadeschools.net/?web=macarthursouth			{"content-length": "178", "content-type": "text/html; charset=UTF-8", "location": "https://externalweb.dadeschools.net/?web=macarthursouth", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:02:38.187685+00:00
120039002141	FL	D.A. DORSEY TECHNICAL COLLEGE	dadorsey.dadeschools.net/	https://dadorsey.dadeschools.net/	HEAD	302	https://externalweb.dadeschools.net/?web=dorseytechnicalcollege			{"content-length": "186", "content-type": "text/html; charset=UTF-8", "location": "https://externalweb.dadeschools.net/?web=dorseytechnicalcollege", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:02:55.131631+00:00
120039002148	FL	ROBERT MORGAN EDUCATIONAL CENTER AND TECHNICAL COLLEGE	rmec.dadeschools.net/	https://rmec.dadeschools.net/	HEAD	302	https://externalweb.dadeschools.net/?web=robertmorgantech			{"content-length": "180", "content-type": "text/html; charset=UTF-8", "location": "https://externalweb.dadeschools.net/?web=robertmorgantech", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:02:54.816445+00:00
120039002555	FL	JUVENILE JUSTICE CENTER ALT ED	djjcs.dadeschools.net	https://djjcs.dadeschools.net	HEAD	302	https://externalweb.dadeschools.net/?web=jesconiers			{"content-length": "174", "content-type": "text/html; charset=UTF-8", "location": "https://externalweb.dadeschools.net/?web=jesconiers", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:02:54.809318+00:00
120039002810	FL	NEW WORLD SCHOOL OF THE ARTS	www.mdc.edu/nwsa/	https://www.mdc.edu/nwsa/	HEAD	301	http://nwsa.mdc.edu/			{"content-length": "143", "content-type": "text/html; charset=UTF-8", "location": "http://nwsa.mdc.edu/", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:03:11.287876+00:00
120039002812	FL	DR. MARVIN DUNN ACADEMY FOR COMMUNITY EDUCATION.	ace.dadeschools.net	https://ace.dadeschools.net	HEAD	302	http://api.dadeschools.net/schoolwebsite/#!/?schoolId=8019			{"content-length": "181", "content-type": "text/html; charset=UTF-8", "location": "http://api.dadeschools.net/schoolwebsite/#!/?schoolId=8019", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:03:11.458786+00:00
120039002988	FL	BARBARA GOLEMAN SENIOR HIGH	bghs.dadeschools.net/	https://bghs.dadeschools.net/	HEAD	301	https://externalweb.dadeschools.net/?web=barbaragolemansenior			{"content-length": "184", "content-type": "text/html; charset=UTF-8", "location": "https://externalweb.dadeschools.net/?web=barbaragolemansenior", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:03:11.703042+00:00
120039006229	FL	HIALEAH GARDENS SENIOR HIGH SCHOOL	hghs.dadeschools.net/	https://hghs.dadeschools.net/	HEAD	302	https://externalweb.dadeschools.net/?web=hghsgladiators			{"content-length": "178", "content-type": "text/html; charset=UTF-8", "location": "https://externalweb.dadeschools.net/?web=hghsgladiators", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:03:44.717059+00:00
120039007456	FL	ARCHIMEDEAN UPPER CONSERVATORY	archimedean.org	https://archimedean.org	HEAD	301	https://www.archimedean.org/			{"cf-ray": "9def15711b1d5901-LAX", "content-type": "text/html; charset=UTF-8", "location": "https://www.archimedean.org/", "server": "cloudflare"}	2026-03-19T20:04:01.575940+00:00
120039007542	FL	C. G. BETHEL HIGH SCHOOL	www.cgbethelhs.com	https://www.cgbethelhs.com	HEAD	301	https://cgbethelhs.com/			{"content-length": "0", "content-type": "text/html; charset=UTF-8", "location": "https://cgbethelhs.com/", "server": "nginx"}	2026-03-19T20:04:18.245729+00:00
120039007599	FL	MIAMI ARTS CHARTER SCHOOL	www.miamiartscharter.net	https://www.miamiartscharter.net	HEAD	307	https://miamiartscharter.net/			{"content-type": "text/plain", "location": "https://miamiartscharter.net/", "server": "Vercel"}	2026-03-19T20:04:17.552463+00:00
120039007608	FL	MIAMI COMMUNITY CHARTER HIGH SCHOOL	www.mccedu.org	https://www.mccedu.org	HEAD	301	https://mccedu.org/			{"location": "https://mccedu.org/"}	2026-03-19T20:04:17.565827+00:00
120039007617	FL	CHAMBERS HIGH SCHOOL	www.chambershigh.com	https://www.chambershigh.com	HEAD	301	https://chambershigh.com/			{"content-length": "0", "content-type": "text/html; charset=UTF-8", "location": "https://chambershigh.com/", "server": "nginx"}	2026-03-19T20:04:20.952270+00:00
120039007635	FL	ALONZO & TRACY MOURNING SENIOR HIGH SCHOOL	atmourning.dadeschools.net/	https://atmourning.dadeschools.net/	HEAD	302	https://externalweb.dadeschools.net/?web=atmourning			{"content-length": "174", "content-type": "text/html; charset=UTF-8", "location": "https://externalweb.dadeschools.net/?web=atmourning", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:04:20.496246+00:00
120039007987	FL	BRIDGEPREP ACADEMY OF VILLAGE GREEN	bavillagegreen.bridgeprepacademy.com	https://bavillagegreen.bridgeprepacademy.com	HEAD	301	https://www.bridgeprepvillagegreen.com/			{"content-type": "text/html; charset=UTF-8", "location": "https://www.bridgeprepvillagegreen.com/", "server": "Apache"}	2026-03-19T20:04:37.303688+00:00
120039008154	FL	IMATER PREPARATORY ACADEMY HIGH SCHOOL	www.materacademy.com	https://www.materacademy.com	GET_RANGE	301	http://www.materacademy.org			{"content-length": "62", "content-type": "text/html; charset=utf-8", "location": "http://www.materacademy.org", "server": "ip-10-124-4-217.us-west-2.compute.internal"}	2026-03-19T20:04:38.077135+00:00
120039008388	FL	CENTER FOR INTERNATIONAL EDUCATION A CAMBRIDGE ASSOCIATE SC	www.centerforinternationaleducation.net	https://www.centerforinternationaleducation.net	GET_RANGE	301	http://ciecambridge.net			{"content-length": "58", "content-type": "text/html; charset=utf-8", "location": "http://ciecambridge.net", "server": "ip-10-124-4-22.us-west-2.compute.internal"}	2026-03-19T20:04:45.463878+00:00
120039008409	FL	TRUE NORTH CLASSICAL ACADEMY	info@truenorthcharter.org	https://info@truenorthcharter.org	HEAD	302	https://tnclassical.org/wp-signup.php?new=truenorthcharter.org			{"content-type": "text/html; charset=UTF-8", "location": "https://tnclassical.org/wp-signup.php?new=truenorthcharter.org", "server": "Apache"}	2026-03-19T20:04:44.636705+00:00
120039008814	FL	ACCELERATION ACADEMIES-CENTRAL MIAMI	www.accelerationacademy.org/miami/	https://www.accelerationacademy.org/miami/	HEAD	301	https://www.accelerationacademies.org/our-locations/florida/miami-dade-county/			{"content-type": "text/html; charset=iso-8859-1", "location": "https://www.accelerationacademies.org/our-locations/florida/miami-dade-county/", "server": "Apache"}	2026-03-19T20:05:01.356135+00:00
120039010630	FL	BRIDGEPREP ACADEMY OF VILLAGE GREEN MIDDLE HIGH SCHOOL	bavillagegreen.bridgeprepacademy.com	https://bavillagegreen.bridgeprepacademy.com	HEAD	301	https://www.bridgeprepvillagegreen.com/			{"content-type": "text/html; charset=UTF-8", "location": "https://www.bridgeprepvillagegreen.com/", "server": "Apache"}	2026-03-19T20:05:18.564250+00:00
120039010743	FL	ACADEMY FOR ADVANCED ACADEMICS	www.aaafiu.org	https://www.aaafiu.org	HEAD	301	https://aaafiu.net/			{"content-length": "267", "content-type": "text/html; charset=iso-8859-1", "location": "https://aaafiu.net/", "server": "nginx"}	2026-03-19T20:05:18.157426+00:00
120048000648	FL	RIVERSIDE HIGH SCHOOL	www.duvalschools.org/lee	https://www.duvalschools.org/lee	HEAD	302	https://dcps.duvalschools.org/o/rhs			{"content-length": "121", "content-type": "text/html", "location": "https://dcps.duvalschools.org/o/rhs", "via": "1.1 varnish, 1.1 varnish"}	2026-03-19T20:05:22.159477+00:00
120048000671	FL	PAXON SCHOOL/ADVANCED STUDIES	www.duvalschools.org/psas	https://www.duvalschools.org/psas	HEAD	302	https://dcps.duvalschools.org/o/psa			{"content-length": "121", "content-type": "text/html", "location": "https://dcps.duvalschools.org/o/psa", "via": "1.1 varnish, 1.1 varnish"}	2026-03-19T20:05:22.632242+00:00
120048000691	FL	JEAN RIBAULT HIGH SCHOOL	www.duvalschools.org/rhs	https://www.duvalschools.org/rhs	HEAD	302	https://dcps.duvalschools.org/o/jrhs			{"content-length": "122", "content-type": "text/html", "location": "https://dcps.duvalschools.org/o/jrhs", "via": "1.1 varnish, 1.1 varnish"}	2026-03-19T20:05:25.107287+00:00
